id;x;y
"2010 Chevrolet Corvette Convertible 4LT AT";4266.02197265625;3965.46142578125
"2012 Mitsubishi Eclipse GT";4013.202392578125;4512.2666015625
"2012 Mitsubishi Eclipse SE";3911.170654296875;4477.5283203125
"2012 Mitsubishi Eclipse GS AT";3911.29345703125;4478.2470703125
"2012 Mitsubishi Eclipse GS";4010.920166015625;4510.7060546875
"2012 Mitsubishi Eclipse GS-Sport";3911.626220703125;4477.42724609375
"2011 Mitsubishi Eclipse GS AT";3911.14013671875;4477.68505859375
"2011 Mitsubishi Eclipse GS";4011.348388671875;4510.37109375
"2011 Mitsubishi Eclipse GS-Sport";3910.99560546875;4477.9775390625
"2011 Mitsubishi Eclipse GT";4012.117431640625;4512.95068359375
"2010 Mitsubishi Eclipse GT AT";4012.28125;4512.23974609375
"2010 Mitsubishi Eclipse GS";4011.743408203125;4510.0615234375
"2010 Mitsubishi Eclipse GS-Sport";3910.900634765625;4477.09521484375
"2010 Mitsubishi Eclipse GS AT";3911.6123046875;4477.98974609375
"2010 Mitsubishi Eclipse GT";3981.153076171875;4425.01220703125
"2012 Chevrolet Corvette Coupe 1LT";4188.1591796875;3976.18505859375
"2012 Chevrolet Corvette Coupe 1LT AT";4259.00390625;3957.216796875
"2012 Chevrolet Corvette Coupe 2LT";4192.9716796875;3993.997314453125
"2012 Chevrolet Corvette Coupe 2LT AT";4248.8837890625;3951.03515625
"2012 Chevrolet Corvette Coupe 3LT";4196.19677734375;3996.2041015625
"2012 Chevrolet Corvette Coupe 3LT AT";4248.9951171875;3950.99755859375
"2012 Chevrolet Corvette Coupe 4LT";4188.0859375;3976.04150390625
"2012 Chevrolet Corvette Coupe 4LT AT";4260.91650390625;3967.151123046875
"2010 Toyota RAV4";4302.32177734375;4333.1279296875
"2010 Toyota RAV4 4WD";4396.541015625;4284.193359375
"2010 Toyota RAV4 V6";4300.81591796875;4418.07275390625
"2010 Toyota RAV4 V6 4WD";4398.6826171875;4365.3115234375
"2010 Toyota RAV4 Sport";4298.44580078125;4334.447265625
"2010 Toyota RAV4 Sport 4WD";4393.58984375;4282.0283203125
"2010 Toyota RAV4 Sport V6";4301.34765625;4417.9892578125
"2010 Toyota RAV4 Sport V6 4WD";4400.0859375;4361.6953125
"2010 Toyota RAV4 Limited";4297.54248046875;4337.32568359375
"2010 Toyota RAV4 Limited 4WD";4397.0888671875;4280.78515625
"2010 Toyota RAV4 Limited V6";4298.70654296875;4418.15185546875
"2010 Toyota RAV4 Limited V6 4WD";4393.22998046875;4364.0029296875
"2012 Mitsubishi Eclipse Spyder GS-Sport";3911.49755859375;4477.365234375
"2012 Mitsubishi Eclipse Spyder SE";3911.523681640625;4477.712890625
"2012 Mitsubishi Eclipse Spyder GT";4012.2314453125;4512.57470703125
"2011 Chevrolet Corvette Coupe 1LT";4188.50439453125;3975.93994140625
"2011 Chevrolet Corvette Coupe 1LT AT";4249.4716796875;3950.991943359375
"2011 Chevrolet Corvette Coupe 2LT";4179.96240234375;3986.3291015625
"2011 Chevrolet Corvette Coupe 2LT AT";4247.630859375;3962.998779296875
"2011 Chevrolet Corvette Coupe 3LT";4195.990234375;3992.985107421875
"2011 Chevrolet Corvette Coupe 3LT AT";4258.67138671875;3956.995849609375
"2011 Chevrolet Corvette Coupe 4LT";4194.00341796875;4001.347412109375
"2011 Chevrolet Corvette Coupe 4LT AT";4261.94091796875;3955.361572265625
"2011 Mitsubishi Eclipse Spyder GS-Sport";3911.880615234375;4478.63671875
"2011 Mitsubishi Eclipse Spyder GT";4012.5888671875;4512.21533203125
"2010 Mitsubishi Eclipse Spyder GT";4012.557373046875;4512.36376953125
"2010 Mitsubishi Eclipse Spyder GS";3910.60302734375;4478.048828125
"2011 Mitsubishi Endeavor LS";3895.05029296875;4465.40869140625
"2011 Mitsubishi Endeavor SE";3894.471435546875;4465.400390625
"2011 Mitsubishi Endeavor SE AWD";3816.813232421875;4358.8447265625
"2010 Mitsubishi Endeavor LS";3893.725830078125;4465.181640625
"2010 Mitsubishi Endeavor SE";3894.904296875;4465.4638671875
"2010 Mitsubishi Endeavor SE AWD";3816.669189453125;4358.31005859375
"2011 Mitsubishi Galant SE";3900.503662109375;4474.3291015625
"2011 Mitsubishi Galant ES";3900.171875;4473.06396484375
"2010 Mitsubishi Galant ES";3900.522216796875;4472.42822265625
"2010 Mitsubishi Galant SE";3902.934814453125;4474.1494140625
"2011 Cadillac CTS-V Sedan";4046.284912109375;4011.872314453125
"2011 Cadillac CTS-V Sedan AT";4097.74658203125;3987.289794921875
"2011 Mitsubishi Lancer ES";4037.3388671875;4521.90625
"2011 Mitsubishi Lancer DE";4036.593017578125;4521.42578125
"2011 Mitsubishi Lancer GTS";4044.292724609375;4522.9755859375
"2010 Mitsubishi Lancer DE";4043.602783203125;4523.55859375
"2010 Mitsubishi Lancer GTS";4044.1787109375;4523.19287109375
"2010 Mitsubishi Lancer ES";4043.22900390625;4523.517578125
"2010 Cadillac CTS-V Sedan";4044.650634765625;4011.938232421875
"2010 Cadillac CTS-V Sedan AT";4097.63427734375;3986.99755859375
"2011 Cadillac CTS-V Coupe AT";4098.26953125;3987.010498046875
"2011 Cadillac CTS-V Coupe";4045.234375;4011.260986328125
"2011 Cadillac CTS-V Wagon";4046.126708984375;4011.90673828125
"2011 Cadillac CTS-V Wagon AT";4098.05029296875;3986.908447265625
"2011 Cadillac CTS Sport Sedan";4016.50439453125;4012.4248046875
"2011 Cadillac CTS Sport Sedan AT";3987.477783203125;4025.189208984375
"2011 Cadillac CTS Sport Sedan AWD";3873.553466796875;4039.603759765625
"2011 Cadillac CTS Sport Sedan Luxury";4013.85400390625;4015.1357421875
"2011 Cadillac CTS Sport Sedan Luxury AT";3994.9072265625;4025.41796875
"2011 Cadillac CTS Sport Sedan Performance";3983.094970703125;4020.00439453125
"2011 Cadillac CTS Sport Sedan Performance AWD";3877.727294921875;4044.56103515625
"2011 Cadillac CTS Sport Sedan 3.6L Performance";4017.68994140625;4031.175048828125
"2011 Cadillac CTS Sport Sedan 3.6L Performance AT";3999.982177734375;4040.44384765625
"2010 Cadillac CTS Sport Sedan Luxury AT";3984.18017578125;4014.926025390625
"2011 Cadillac CTS Sport Sedan Premium";4021.17529296875;4025.58935546875
"2011 Cadillac CTS Sport Sedan Premium AT";3994.447021484375;4045.050537109375
"2011 Cadillac CTS Sport Sedan Premium AWD";3882.314208984375;4064.606201171875
"2011 Toyota Sequoia SR5";4128.00146484375;4176.14013671875
"2011 Toyota Sequoia SR5 4x4";4204.83447265625;4234.2353515625
"2011 Toyota Sequoia SR5 5.7L 4x4";4203.61083984375;4249.0283203125
"2011 Toyota Sequoia SR5 FFV";4231.5625;4264.5693359375
"2011 Toyota Sequoia Limited";4133.70556640625;4193.20166015625
"2011 Toyota Sequoia Limited 4x4";4189.18603515625;4247.00244140625
"2011 Toyota Sequoia Limited FFV";4215.9423828125;4261.00146484375
"2011 Toyota Sequoia Platinum";4135.193359375;4183.72021484375
"2011 Toyota Sequoia Platinum 4x4";4188.19482421875;4253.43505859375
"2011 Toyota Sequoia Platinum FFV";4226.5244140625;4263.28564453125
"2010 BMW 328i Convertible";4037.8505859375;3967.177490234375
"2010 BMW 335i Convertible AT";3987.4765625;3952.374267578125
"2010 BMW 335i Convertible";4012.975341796875;3936.830322265625
"2010 BMW 328i Convertible AT";4005.09130859375;3989.720703125
"2009 Infiniti EX35";4227.1376953125;3959.69384765625
"2009 Infiniti EX35 AWD";4120.05810546875;4002.889404296875
"2009 Infiniti EX35 Journey";4227.8759765625;3955.11669921875
"2009 Infiniti EX35 Journey AWD";4121.16064453125;3989.256591796875
"2011 Mercedes-Benz E550 Cabriolet";4106.80078125;3766.95751953125
"2011 Mercedes-Benz E350 Cabriolet";4093.040771484375;3771.81982421875
"2011 BMW 328i Convertible";4037.24609375;3985.31103515625
"2011 BMW 335i Convertible AT";3985.75341796875;3957.3994140625
"2011 BMW 328i Convertible AT";4013.8759765625;3982.7587890625
"2011 BMW 335is Convertible";4048.408447265625;3914.882568359375
"2011 BMW 335i Convertible";4010.731689453125;3932.000732421875
"2010 Infiniti EX35";4228.7802734375;3947.28271484375
"2010 Infiniti EX35 AWD";4121.12939453125;3995.09423828125
"2010 Infiniti EX35 Journey";4227.150390625;3950.161376953125
"2010 Infiniti EX35 Journey AWD";4116.5380859375;3999.392333984375
"2010 Mercedes-Benz E550 Coupe";4112.28955078125;3752.6435546875
"2010 Mercedes-Benz E350 Coupe";4094.032470703125;3764.869873046875
"2011 Mercedes-Benz E350 Coupe";4098.5048828125;3769.419677734375
"2011 Mercedes-Benz E550 Coupe";4108.81640625;3761.37060546875
"2010 Chevrolet Corvette Coupe 1LT";4197.12890625;4004.705322265625
"2010 Chevrolet Corvette Coupe 1LT AT";4250.04736328125;3965.303466796875
"2010 Chevrolet Corvette Coupe 2LT";4186.9189453125;3991.904296875
"2010 Chevrolet Corvette Coupe 2LT AT";4254.12255859375;3949.844482421875
"2010 Chevrolet Corvette Coupe 3LT";4204.37841796875;3998.673828125
"2010 Chevrolet Corvette Coupe 3LT AT";4263.609375;3959.966796875
"2010 Chevrolet Corvette Coupe 4LT";4184.69775390625;3997.822998046875
"2010 Chevrolet Corvette Coupe 4LT AT";4259.59375;3950.787841796875
"2010 Mercedes-Benz E350 4Matic Sedan";3976.565185546875;3788.755615234375
"2010 Mercedes-Benz E550 4Matic Sedan";3986.1181640625;3779.161865234375
"2010 Mercedes-Benz E550 Sedan";4114.060546875;3757.621826171875
"2010 Mercedes-Benz E350 Sedan";4096.59912109375;3773.794677734375
"2010 Mercedes-Benz E63 AMG";4181.40673828125;3764.29443359375
"2010 BMW 328i Coup";4042.982177734375;3981.5166015625
"2010 BMW 335i xDrive Coup AT";3889.015869140625;3972.45703125
"2010 BMW 328i xDrive Coup";3924.728271484375;3996.00830078125
"2010 BMW 335i Coup AT";3992.589599609375;3945.1005859375
"2010 BMW 335i Coup";4025.09912109375;3934.91943359375
"2010 BMW 328i Coup AT";4007.295166015625;3995.96533203125
"2010 BMW 328i xDrive Coup AT";3902.732177734375;4006.825927734375
"2010 BMW 335i xDrive Coup";3909.934326171875;3968.252197265625
"2012 Chevrolet Corvette ZR1 1ZR";4183.7236328125;4013.745361328125
"2012 Chevrolet Corvette ZR1 3ZR";4178.3662109375;4008.88916015625
"2011 Chevrolet Corvette ZR1 1ZR";4172.166015625;4008.7578125
"2011 Chevrolet Corvette ZR1 3ZR";4175.67333984375;4014.08251953125
"2010 Chevrolet Corvette ZR1 1ZR";4177.7900390625;4018.801025390625
"2010 Chevrolet Corvette ZR1 3ZR";4169.61572265625;4014.306640625
"2011 Nissan Sentra SE-R Spec V";4221.7451171875;4305.33349609375
"2011 Nissan Sentra 2.0";4236.6318359375;4307.1826171875
"2012 Chevrolet Corvette Grand Sport Coupe 1LT";4192.478515625;3983.531494140625
"2012 Chevrolet Corvette Grand Sport Coupe 1LT AT";4261.87060546875;3964.924072265625
"2012 Chevrolet Corvette Grand Sport Coupe 2LT";4188.31787109375;4001.552001953125
"2012 Chevrolet Corvette Grand Sport Coupe 2LT AT";4249.4931640625;3965.5419921875
"2012 Chevrolet Corvette Grand Sport Coupe 3LT";4189.23828125;3979.5537109375
"2012 Chevrolet Corvette Grand Sport Coupe 3LT AT";4259.099609375;3961.545166015625
"2012 Chevrolet Corvette Grand Sport Coupe 4LT";4193.64599609375;3979.212890625
"2012 Chevrolet Corvette Grand Sport Coupe 4LT AT";4249.142578125;3956.5048828125
"2011 BMW 335i xDrive Coup AT";3884.209716796875;3971.809814453125
"2011 BMW 328i Coup AT";4003.0654296875;3985.56005859375
"2011 BMW 328i xDrive Coup";3924.20361328125;4004.979736328125
"2011 BMW 335i Coup AT";3992.6279296875;3951.715576171875
"2011 BMW 328i Coup";4030.99365234375;3978.91064453125
"2011 BMW 328i xDrive Coup AT";3897.6328125;4014.70556640625
"2011 BMW 335is Coup";4052.54052734375;3912.73828125
"2011 BMW 335i xDrive Coup";3912.180908203125;3961.211181640625
"2011 BMW 335i Coup";4017.49169921875;3938.705810546875
"2011 Chevrolet Corvette Grand Sport Coupe 1LT";4193.5048828125;4001.545654296875
"2011 Chevrolet Corvette Grand Sport Coupe 1LT AT";4262;3964.426025390625
"2011 Chevrolet Corvette Grand Sport Coupe 2LT";4183.24462890625;3987.319580078125
"2011 Chevrolet Corvette Grand Sport Coupe 2LT AT";4246.4970703125;3958.997802734375
"2011 Chevrolet Corvette Grand Sport Coupe 3LT";4192.91796875;3988.896240234375
"2011 Chevrolet Corvette Grand Sport Coupe 3LT AT";4251.17041015625;3971.892333984375
"2011 Chevrolet Corvette Grand Sport Coupe 4LT";4197.40869140625;3978.654052734375
"2011 Chevrolet Corvette Grand Sport Coupe 4LT AT";4243.060546875;3962.31787109375
"2011 Mercedes-Benz E550 Sedan";4114.041015625;3763.171142578125
"2011 Mercedes-Benz E550 4Matic Sedan";3984.216796875;3787.180908203125
"2011 Mercedes-Benz E350 Sedan";4098.37890625;3761.18212890625
"2011 Mercedes-Benz E63 AMG";4187.11328125;3764.21533203125
"2011 Mercedes-Benz E350 BlueTEC Sedan";4077.70166015625;3772.8076171875
"2011 Mercedes-Benz E350 4Matic Sedan";3980.69775390625;3781.267333984375
"2010 Chevrolet Corvette Grand Sport Coupe 1LT";4198.1064453125;3999.6298828125
"2010 Chevrolet Corvette Grand Sport Coupe 1LT AT";4247.259765625;3962.2548828125
"2010 Chevrolet Corvette Grand Sport Coupe 2LT";4200.244140625;3996.1884765625
"2010 Chevrolet Corvette Grand Sport Coupe 2LT AT";4254.046875;3964.537353515625
"2010 Chevrolet Corvette Grand Sport Coupe 3LT";4202.7392578125;3988.0830078125
"2010 Chevrolet Corvette Grand Sport Coupe 3LT AT";4265.9130859375;3966.273193359375
"2010 Chevrolet Corvette Grand Sport Coupe 4LT";4199.92138671875;3992.627685546875
"2010 Chevrolet Corvette Grand Sport Coupe 4LT AT";4242.7412109375;3958.18017578125
"2011 Mercedes-Benz E350 4Matic Wagon";3972.83203125;3788.862548828125
"2010 Mercedes-Benz G550";4166.97900390625;3817.880615234375
"2010 Mercedes-Benz G55 AMG";4195.66455078125;4216.44384765625
"2011 Mercedes-Benz G550";4171.07080078125;3816.844482421875
"2011 Mercedes-Benz G55 4Matic AMG";3984.84375;4168.99853515625
"2012 Chevrolet Corvette Grand Sport Convertible 1LT";4196.13525390625;3992.37939453125
"2012 Chevrolet Corvette Grand Sport Convertible 1LT AT";4250.896484375;3961.367919921875
"2012 Chevrolet Corvette Grand Sport Convertible 2LT";4181.05078125;3993.84765625
"2012 Chevrolet Corvette Grand Sport Convertible 2LT AT";4252.19580078125;3968.337890625
"2012 Chevrolet Corvette Grand Sport Convertible 3LT";4193.0791015625;3992.570556640625
"2012 Chevrolet Corvette Grand Sport Convertible 3LT AT";4256.0205078125;3972.662841796875
"2012 Chevrolet Corvette Grand Sport Convertible 4LT";4198.67822265625;3988.929443359375
"2012 Chevrolet Corvette Grand Sport Convertible 4LT AT";4252.97509765625;3958.049560546875
"2011 Chevrolet Corvette Grand Sport Convertible 1LT";4191.65576171875;3998.179931640625
"2011 Chevrolet Corvette Grand Sport Convertible 1LT AT";4255.91650390625;3954.908447265625
"2011 Chevrolet Corvette Grand Sport Convertible 2LT";4201.19287109375;4002.03515625
"2011 Chevrolet Corvette Grand Sport Convertible 2LT AT";4247.5400390625;3969.459228515625
"2011 Chevrolet Corvette Grand Sport Convertible 3LT";4185.05029296875;3978.232177734375
"2011 Chevrolet Corvette Grand Sport Convertible 3LT AT";4245.3056640625;3966.178466796875
"2011 Chevrolet Corvette Grand Sport Convertible 4LT";4190.2421875;3987.032958984375
"2011 Chevrolet Corvette Grand Sport Convertible 4LT AT";4257.86376953125;3967.356201171875
"2010 Chevrolet Corvette Grand Sport Convertible 1LT";4192.30419921875;4005.33203125
"2010 Chevrolet Corvette Grand Sport Convertible 1LT AT";4261.78125;3954.943115234375
"2010 Chevrolet Corvette Grand Sport Convertible 2LT";4192.2822265625;3994.93505859375
"2010 Chevrolet Corvette Grand Sport Convertible 2LT AT";4258.3271484375;3957.58251953125
"2010 Chevrolet Corvette Grand Sport Convertible 3LT";4180.52685546875;3989.751953125
"2010 Chevrolet Corvette Grand Sport Convertible 4LT";4186.802734375;3982.239501953125
"2010 Chevrolet Corvette Grand Sport Convertible 4LT AT";4248.98486328125;3950.6162109375
"2010 Cadillac CTS Sport Sedan";4010.61767578125;4015.014892578125
"2010 Cadillac CTS Sport Sedan AWD";3962.772705078125;4013.624755859375
"2011 Cadillac Escalade ESV";3969.265380859375;4045.565185546875
"2010 Cadillac CTS Sport Sedan Luxury";4018.191650390625;4015.46240234375
"2010 Cadillac CTS Sport Sedan Luxury AWD";3879.6259765625;4035.949951171875
"2010 Cadillac CTS Sport Sedan Performance";3988.427978515625;4019.157470703125
"2010 Cadillac CTS Sport Sedan Performance AWD";3883.6669921875;4038.226318359375
"2010 Cadillac CTS Sport Sedan 3.6L Performance MT";4024.45361328125;4028.146240234375
"2010 Cadillac CTS Sport Sedan 3.6L Performance AWD";3887.33056640625;4062.286376953125
"2010 Cadillac CTS Sport Sedan Premium MT";4021.38720703125;4033.17041015625
"2010 Cadillac CTS Sport Sedan Premium AWD";3880.688232421875;4068.442138671875
"2010 Cadillac CTS Sport Sedan 3.6L Performance";3999.08056640625;4034.90576171875
"2010 Cadillac CTS Sport Sedan Premium";3994.36865234375;4049.59423828125
"2011 Mitsubishi Lancer Evolution GSR";3927.496826171875;4389.32666015625
"2010 Mitsubishi Lancer Evolution GSR";3930.263916015625;4392.50048828125
"2011 Mitsubishi Lancer Sportback ES";4037.27001953125;4518.55224609375
"2011 Mitsubishi Lancer Sportback GTS";4041.006103515625;4521.61962890625
"2010 Mitsubishi Lancer Sportback GTS";4045.110595703125;4520.1015625
"2011 Mitsubishi Outlander XLS";3920.8408203125;4395.94677734375
"2010 Mitsubishi Outlander GT";3852.55322265625;4286.634765625
"2010 Mitsubishi Outlander XLS";3917.275146484375;4395.21142578125
"2010 Mitsubishi Outlander XLS AWD";3853.224365234375;4291.21337890625
"2011 Cadillac CTS Coupe";4003.129638671875;4034.580322265625
"2011 Cadillac CTS Coupe AWD";3887.056396484375;4068.734130859375
"2011 Cadillac CTS Coupe Performance MT";4024.7880859375;4031.895751953125
"2011 Cadillac CTS Coupe Performance";3998.0732421875;4048.623046875
"2011 Cadillac CTS Coupe Performance AWD";3882.819091796875;4071.482177734375
"2011 Cadillac CTS Coupe Premium MT";4017.06298828125;4026.266357421875
"2011 Cadillac CTS Coupe Premium";3992.6279296875;4036.04638671875
"2011 Cadillac CTS Coupe Premium AWD";3879.731201171875;4058.46923828125
"2010 Toyota Sequoia SR5";4140.60400390625;4170.99072265625
"2010 Toyota Sequoia SR5 5.7L";4145.3818359375;4192.71337890625
"2010 Toyota Sequoia SR5 4x4";4204.0703125;4239.166015625
"2010 Toyota Sequoia SR5 5.7L 4x4";4207.26220703125;4245.25244140625
"2010 Toyota Sequoia SR5 FFV";4225.275390625;4269.0849609375
"2010 Toyota Sequoia Limited";4129.3271484375;4191.0703125
"2010 Toyota Sequoia Limited 4x4";4199.576171875;4252.7451171875
"2010 Toyota Sequoia Limited FFV";4221.94873046875;4270.52099609375
"2010 Toyota Sequoia Platinum";4127.95751953125;4187.1640625
"2010 Toyota Sequoia Platinum 4x4";4207.6826171875;4249.912109375
"2010 Toyota Sequoia Platinum FFV";4212.96142578125;4267.1572265625
"2011 Mitsubishi Outlander Sport ES";4040.929443359375;4516.93798828125
"2011 Cadillac DTS";4115.01611328125;4181.35400390625
"2011 Cadillac DTS Luxury";4110.74169921875;4183.50439453125
"2011 Cadillac DTS Premium";4114.32763671875;4185.2265625
"2011 Cadillac DTS Platinum";4116.2900390625;4196.5107421875
"2011 Infiniti EX35";4129.42919921875;3805.00634765625
"2011 Infiniti EX35 AWD";4007.431884765625;3824.26123046875
"2011 Infiniti EX35 Journey";4126.7802734375;3804.085693359375
"2011 Infiniti EX35 Journey AWD";4003.479248046875;3826.97412109375
"2010 BMW 335i Sedan AT";3987.684326171875;3945.528564453125
"2010 BMW 335i xDrive Sedan AT";3891.513427734375;3968.982421875
"2010 BMW 328i Sedan";4040.219482421875;3970.97119140625
"2010 BMW 335d Sedan";3989.414306640625;3964.10107421875
"2010 BMW 328i xDrive Sedan AT";3894.97705078125;4010.627685546875
"2010 BMW 335i xDrive Sedan";3918.509033203125;3964.079833984375
"2010 BMW 328i xDrive Sedan";3930.00927734375;3995.8720703125
"2010 BMW 328i Sedan AT";4006.898681640625;3986.629638671875
"2010 BMW 335i Sedan";4019.497802734375;3942.862548828125
"2010 Mercedes-Benz GL350 BlueTEC 4Matic";3956.31396484375;3790.3193359375
"2010 Mercedes-Benz GL450 4Matic";3942.20263671875;3820.384765625
"2010 Mercedes-Benz GL550 4Matic";3987.085205078125;3783.803955078125
"2010 Nissan Sentra 2.0";4239.68798828125;4312.0009765625
"2010 Nissan Sentra SE-R Spec V";4220.853515625;4299.59130859375
"2011 Mercedes-Benz GL550 4Matic";3992.728515625;3781.5341796875
"2011 Mercedes-Benz GL450 4Matic";3938.6826171875;3818.0791015625
"2011 Mercedes-Benz GL350 BlueTEC 4Matic";3960.8447265625;3790.468017578125
